Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ESP,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,EST,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ETH,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,EU27,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,FIN,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,FRA,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,GAB,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,GBR,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,GEO,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,381.5556,406.8033,438.817,472.463,511.7262,573.3834,606.5093,639.6351,707.8902,776.1452,861.4045,946.6638,1024.3204,1101.9769
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,GHA,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,GRC,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,GTM,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,HKG,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,380.6207,404.9326,435.6986,467.7848,505.0431,564.0271,597.4871,630.9471,699.5363,768.1255,853.719,939.3124,1017.3031,1095.2938
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,HND,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,HRV,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,HTI,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,HUN,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,IDN,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,IND,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7133,403.1307,432.7039,463.2989,498.634,555.0532,588.8356,622.6179,691.5275,760.437,846.3508,932.2646,1010.5757,1088.8867
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,IRL,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,IRN,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,IRQ,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ISL,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.3346,403.5952,432.9596,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ISR,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ITA,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,JAM,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,JOR,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,JPN,Price|Carbon,US$2010/t CO2,16.8,16.8438,16.975,417.5046,477.8242,544.2402,611.6186,642.0079,693.4815,722.3181,751.1548,815.1206,879.0864,960.0565,1041.0266,1114.3939,1187.7612
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,KAZ,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,381.5556,406.8033,438.817,472.463,511.7262,573.3834,606.5093,639.6351,707.8902,776.1452,861.4045,946.6638,1024.3204,1101.9769
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,KEN,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,KGZ,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,381.5556,406.8033,438.817,472.463,511.7262,573.3834,606.5093,639.6351,707.8902,776.1452,861.4045,946.6638,1024.3204,1101.9769
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,KHM,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,KOR,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,KWT,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,LBN,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,LBY,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,LKA,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,LTU,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,LUX,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,LVA,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MAR,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MDA,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,381.5556,406.8033,438.817,472.463,511.7262,573.3834,606.5093,639.6351,707.8902,776.1452,861.4045,946.6638,1024.3204,1101.9769
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MEX,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MKD,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.3346,403.5952,432.9596,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MLI,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MLT,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MMR,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MNE,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.3346,403.5952,432.9596,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MNG,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MOZ,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MUS,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,MYS,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NAM,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NER,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NGA,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NIC,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NLD,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NOR,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.3346,403.5952,432.9596,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NPL,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,NZL,Price|Carbon,US$2010/t CO2,22.4,22.4219,22.4875,461.4469,565.7089,676.0672,787.3879,811.9183,857.5329,880.5106,903.4882,961.5951,1019.7019,1094.813,1169.9241,1237.4325,1304.9408
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,OMN,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PAK,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PAN,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PER,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PHL,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,POL,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PRK,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PRT,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,PRY,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,QAT,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ROU,Price|Carbon,US$2010/t CO2,28,28,28,488.7898,620.3946,758.0958,896.7594,917.644,959.6129,978.9449,998.2768,1052.7379,1107.1991,1178.6645,1250.1298,1313.9925,1377.8551
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,RUS,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,381.5556,406.8033,438.817,472.463,511.7262,573.3834,606.5093,639.6351,707.8902,776.1452,861.4045,946.6638,1024.3204,1101.9769
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SAU,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SDN,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SEN,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SGP,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,379.8014,403.1954,432.7374,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SLV,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SRB,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.3346,403.5952,432.9596,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SSD,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,379.7125,403.1287,432.7004,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,SUR,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,380.1124,403.4286,432.867,463.2938,498.6273,555.0451,588.8259,622.6067,691.5167,760.4266,846.3409,932.2551,1010.5666,1088.8781
