Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,KOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1979.7945,2271.0465,2469.8336,2588.9561,2669.8611,2792.7862,2870.6718,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,KWT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,183.7471,204.2556,227.2356,249.0505,265.1744,289.6828,316.3312,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,LBN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,70.6316,63.0945,69.8269,76.1136,82.2447,93.8874,108.7466,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,LBY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,101.579,149.2844,168.3228,175.0505,190.2722,224.3955,271.4128,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,LKA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,276.1654,275.3841,320.6551,366.5218,414.6951,480.545,550.7327,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,LTU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,91.2636,101.4578,115.1057,121.8244,125.0809,127.0711,127.3499,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,LUX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,65.3414,70.2222,80.546,86.9147,91.1147,94.0031,96.4071,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,LVA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,49.3684,55.6876,60.8209,64.7116,67.3522,69.2707,71.1723,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MAR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,273.3974,320.9656,375.0228,433.599,487.5908,568.9686,669.5119,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MDA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,29.3573,43.599,53.2327,61.0279,70.1086,77.4184,83.3788,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MEX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2284.2412,2614.7045,2984.9451,3379.7265,3800.311,4320.2488,4859.3581,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MKD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.8937,30.8302,36.4012,41.2175,46.0508,51.2622,56.8934,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MLI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,41.5643,50.4498,65.135,88.2554,118.3311,159.2228,213.2902,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MLT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20.4471,26.6334,31.6823,36.399,39.8271,42.6211,44.8871,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MMR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,253.4006,233.1403,271.4017,316.4025,365.6374,433.4777,508.8224,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MNE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,9.9236,12.2233,14.0583,15.6266,16.9089,18.0574,19.1594,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MNG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,37.1072,44.3005,51.0378,58.0007,68.8263,80.7394,94.2926,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MOZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,35.8558,44.7178,71.7945,111.4787,159.0684,220.0447,297.7504,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,23.3987,30.2279,35.27,40.2864,44.8501,49.623,54.3983,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,MYS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,822.8037,1064.5244,1289.342,1490.335,1656.7241,1856.096,2036.8795,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20.9837,24.4461,27.747,32.4302,38.1341,45.2815,53.7632,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,27.2516,37.5189,51.0547,73.24,102.1505,142.2806,197.7083,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,934.5788,1076.2549,1271.4401,1594.3733,1968.9728,2445.7576,3049.8976,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NIC,GDP|PPP|Counterfactual without damage,billion US$2010/yr,34.8244,40.5724,48.2732,57.9974,70.3215,87.0753,107.5025,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NLD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,867.6894,936.4038,1022.8345,1093.9426,1157.3245,1222.3436,1284.198,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,303.8333,329.7984,358.4681,385.7925,415.5272,448.9603,485.4376,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NPL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,107.5025,137.036,175.0432,219.8824,273.1188,347.032,434.4935,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,NZL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,182.2216,206.0207,231.796,258.1937,282.6159,310.6627,341.1938,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,OMN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,144.2732,156.4454,180.0414,202.3402,220.1222,247.4348,278.2513,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PAK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1062.9668,1218.5346,1540.6818,1927.271,2432.5158,3182.1946,4121.7751,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PAN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,112.6014,153.1535,185.8281,216.9679,244.2421,273.6188,301.4611,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,386.026,472.118,547.3369,628.372,716.7781,825.8078,942.1666,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PHL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,836.0302,1145.6125,1553.1451,1995.8236,2435.6102,2972.4411,3525.6311,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,POL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1118.4768,1307.7953,1533.758,1709.877,1848.9673,1946.2359,2022.7259,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PRK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,45.2503,57.4221,74.5228,95.9585,123.4339,161.6919,207.1591,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PRT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,303.462,345.7429,381.0664,415.3989,449.5281,484.0367,518.1815,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,PRY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,89.3912,102.7462,121.956,142.2624,163.0671,188.079,214.317,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,QAT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,235.7529,256.7406,301.1827,322.5399,327.2064,342.3891,361.8849,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,ROU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,473.6926,554.8352,627.4471,689.3915,733.8181,767.0552,791.8257,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,RUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,3383.7638,3652.2804,3758.9538,3882.2678,4238.5702,4600.0047,4963.5565,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SAU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1535.0364,1755.1669,2138.3372,2420.701,2591.5416,2820.8654,3040.0947,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,161.0379,141.0907,174.2363,209.5058,245.5607,288.3678,339.1736,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,51.2937,69.8546,90.9757,120.982,153.5914,192.9505,240.8116,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SGP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,517.3272,628.78,710.339,770.9322,802.2458,837.3712,850.7927,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SLV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,51.4494,57.6673,63.99,72.0018,81.7927,95.0616,110.2674,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SRB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,110.1476,122.0097,147.5644,171.634,193.534,214.9745,236.3652,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SSD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,4.8705,5.9692,7.6257,9.4197,11.3714,14.0512,17.6747,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,17.6759,7.1543,5.9233,5.5822,5.6941,6.4228,7.6488,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SVK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,165.1547,181.431,200.9135,220.714,239.2196,256.0823,272.1812,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SVN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,68.4602,78.6447,88.4667,96.1094,101.7471,106.2704,110.741,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SWE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,494.6209,531.1906,602.0015,661.3614,712.2749,763.4136,814.5149,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,SYR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,105.5639,149.4574,227.1317,331.5641,451.3024,583.5713,726.0892,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TGO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,15.9968,20.6491,26.9733,35.3956,45.1804,57.5752,73.1559,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,THA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1155.6363,1339.4429,1546.8372,1728.4273,1890.4153,2101.2172,2294.0798,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TJK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,33.6191,45.4515,54.4132,63.9898,79.3223,97.3161,118.5824,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TKM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,91.3205,101.5087,107.7286,114.5108,126.512,137.8179,149.7724,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TTO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,34.1407,34.0323,36.5171,38.7578,41.1173,44.2395,47.4888,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TUN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,121.1329,130.4366,146.499,162.9872,178.7501,204.2945,234.8262,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2075.3713,2484.9161,2993.9933,3486.3727,3949.4035,4411.8005,4862.7748,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TWN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1089.427,1225.6488,1366.7361,1427.781,1414.3238,1400.6471,1351.3359,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,TZA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,150.0385,193.9021,269.2284,364.5944,471.9183,604.6485,769.3759,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,UGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,92.1209,125.4754,172.1525,231.8719,297.5566,377.9773,477.186,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,UKR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,487.0795,492.1685,587.9856,670.163,786.7088,899.0104,1011.3983,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,URY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,76.7632,89.2474,99.9321,108.8865,116.488,125.3515,133.2658,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,USA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,18154.7723,19871.0206,21747.8539,23386.0242,25005.5311,26535.9939,28118.5408,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,UZB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,244.8279,319.7144,399.5149,477.1961,584.2417,694.7879,810.7988,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,VEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,114.6622,116.4545,141.4591,169.9535,199.3769,230.4958,259.7112,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,VNM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,968.2964,1294.2659,1791.3376,2311.1232,2780.9539,3305.4245,3791.0317,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,YEM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,54.8416,56.3782,73.3689,93.4453,118.5429,157.3135,208.725,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,ZAF,GDP|PPP|Counterfactual without damage,billion US$2010/yr,712.9728,779.7936,842.0021,957.5695,1108.5828,1260.6882,1441.175,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,ZMB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,56.1839,68.9277,87.5552,111.1833,137.4723,169.9508,209.9742,,,,,,
Downscaling[GCAM 6.0 NGFS],Below 2?C,All Countries,ZWE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.2238,36.0221,42.2931,50.8864,59.2901,68.7635,79.687,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,AGO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,187.7755,210.1836,252.4016,308.4719,378.9694,471.681,592.6684,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ALB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,33.7395,39.1666,46.4507,53.3477,59.6137,65.13,69.7289,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ARE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,602.9458,717.3308,886.6727,1043.456,1161.9068,1250.3371,1313.3599,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ARG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,764.3911,898.8822,1017.4119,1132.3148,1262.0329,1411.9061,1584.6126,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ARM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,36.2215,49.6877,62.0571,74.6774,85.8798,95.3406,103.477,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,AUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1117.723,1276.4346,1454.1137,1645.4137,1851.484,2074.1384,2305.5424,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,AUT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,420.9712,447.7757,492.556,526.1772,559.7218,593.4296,625.6656,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,AZE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,133.8384,156.3424,176.6492,195.5618,214.6192,236.2451,261.6619,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BEL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,510.4723,559.3545,606.4451,647.6671,685.5465,721.2232,756.3148,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,37.1488,49.5358,67.104,91.7528,121.4887,157.8081,202.4231,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BGD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,973.2667,1381.5938,1936.9444,2579.3912,3252.1846,3972.185,4746.3933,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BGR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,146.4466,172.0752,197.312,219.3844,237.7738,253.7216,268.5009,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BHR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,68.0316,75.8729,86.987,99.233,110.3125,120.6716,130.7353,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BIH,GDP|PPP|Counterfactual without damage,billion US$2010/yr,42.5641,47.2798,54.9253,61.4243,65.7175,68.4342,70.116,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BLR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,169.5887,212.9622,221.4768,233.2194,246.2522,260.5366,276.3826,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BOL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,92.9665,106.0188,118.9316,137.394,163.7082,197.9163,240.3598,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BRA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2779.3128,3121.0738,3392.5151,3857.9357,4467.4811,5209.9926,6062.2568,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BRN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,26.0859,27.1748,31.666,35.6202,38.3824,40.3319,41.7984,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,BWA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,32.1599,42.6272,51.9645,62.2599,72.4472,82.819,93.7137,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CAN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1558.7425,1703.4449,1890.865,2101.4764,2335.405,2579.9712,2824.8194,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CHE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,525.7062,573.1391,605.2959,638.5188,668.9055,698.7874,728.9325,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CHL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,416.184,487.4919,524.83,580.1538,643.1788,712.9765,787.1212,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CHN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,21786.8007,28407.1053,34139.7756,39347.2522,43519.6119,47515.7258,51244.8295,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CIV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,125.8947,170.6207,231.9197,312.413,402.9541,507.1238,627.8575,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CMR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,89.8004,107.6859,136.386,177.7213,229.3094,293.8989,374.0268,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,COD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,92.0338,123.5059,160.5648,213.7936,292.9441,404.7054,556.6698,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,COG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,19.712,22.4065,27.1831,33.0872,40.2574,49.156,60.235,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,COL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,634.0725,765.3772,883.553,1044.6401,1246.5828,1477.6387,1727.256,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CRI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,91.7285,107.8502,123.8859,145.9846,170.5603,196.5965,222.6935,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CUB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,68.3059,75.4741,94.027,118.7087,153.5957,197.0896,247.2391,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CYP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,32.9871,39.285,45.2946,51.356,57.2621,63.1284,69.0222,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,CZE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,362.9791,388.7588,421.5967,452.4113,482.3797,510.9349,538.1391,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,DEU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,3862.3363,3947.6967,4155.7781,4377.5292,4637.368,4912.9622,5178.0829,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,DNK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,288.6934,314.9629,336.7173,358.254,380.4772,404.6615,430.1376,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,DOM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,181.7711,225.3491,287.5211,354.8325,421.6857,489.4383,558.7891,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,DZA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,451.0537,519.088,569.6955,636.9542,709.6688,797.4635,907.4734,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ECU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,184.7441,204.8578,233.9596,269.2748,310.7359,358.9772,414.3513,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,EGY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1253.4554,1536.8993,2043.0764,2697.2377,3492.0731,4436.8532,5546.1188,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ERI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,5.5992,6.5604,7.8235,9.9315,13.0636,17.4336,23.1685,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ESP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1540.2306,1754.894,1879.2607,2048.1177,2243.494,2450.1941,2662.6988,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,EST,GDP|PPP|Counterfactual without damage,billion US$2010/yr,41.8657,43.9201,51.9692,57.1716,60.9568,63.5062,65.4319,,,,,,
Downscaling[GCAM 6.0 NGFS],Current Policies,All Countries,ETH,GDP|PPP|Counterfactual without damage,billion US$2010/yr,244.8791,338.4595,473.5874,654.9,883.5448,1176.7485,1546.4529,,,,,,
